id,top,link,rating_count,price,skin_type,category,brand,bought_info
B07TJG79HP,22,https://www.amazon.com/MRS-MEYERS-CLEAN-DAY-Biodegradable/dp/B07TJG79HP/ref=zg_bs_g_11060451_d_sccl_22/140-9952127-4989607?psc=1,16600,14.64,Body,Hand Wash,MRS. MEYER'S CLEAN DAY,20000.0
B00365DABC,23,https://www.amazon.com/CeraVe-Facial-Moisturizing-Lotion-Lightweight/dp/B00365DABC/ref=zg_bs_g_11060451_d_sccl_23/140-9952127-4989607?psc=1,55116,14.94,Face,Face Moisturizers,CeraVe,80000.0
B014E2D6BY,24,https://www.amazon.com/Under-Eye-Patches-Gold-24-Pairs/dp/B014E2D6BY/ref=zg_bs_g_11060451_d_sccl_24/140-9952127-4989607?psc=1,31319,21.95,Eyes,Wrinkle Pads & Patches,grace & stella,30000.0
B01N1LL62W,25,https://www.amazon.com/CeraVe-Foaming-Facial-Cleanser-Washing/dp/B01N1LL62W/ref=zg_bs_g_11060451_d_sccl_25/140-9952127-4989607?psc=1,94665,15.48,Face,Washes,CeraVe,50000.0
B01N34XW93,26,https://www.amazon.com/Roche-Posay-Toleriane-Purifying-Sensitive-Niacinamide/dp/B01N34XW93/ref=zg_bs_g_11060451_d_sccl_26/140-9952127-4989607?psc=1,39210,17.99,Face,Washes,La Roche-Posay,57964.0
B00SNPCSUY,27,https://www.amazon.com/CeraVe-Skin-Renewing-Night-Cream/dp/B00SNPCSUY/ref=zg_bs_g_11060451_d_sccl_27/140-9952127-4989607?psc=1,49820,16.47,Face,Night Creams,CeraVe,70000.0
B0BBSP2JNQ,28,https://www.amazon.com/Face-Moisturizer-Collagen-Cream-Moisturizing/dp/B0BBSP2JNQ/ref=zg_bs_g_11060451_d_sccl_28/140-9952127-4989607?psc=1,18826,22.99,Face,Neck & Décolleté,SimplyVital,70000.0
B0BX2TZZWG,29,https://www.amazon.com/Tree-Hut-Variety-Strawberry-Champaine/dp/B0BX2TZZWG/ref=zg_bs_g_11060451_d_sccl_29/140-9952127-4989607?psc=1,143260,7.97,Body,Body Scrubs,Tree Hut,20000.0
B01MDTVZTZ,30,https://www.amazon.com/Ordinary-Niacinamide-10-Zinc-30ml/dp/B01MDTVZTZ/ref=zg_bs_g_11060451_d_sccl_30/140-9952127-4989607?psc=1,30668,6.0,Face,Serums,unknown,49421.0
B08BW46XXK,31,https://www.amazon.com/Vanicream-Moisturizer-Hyaluronic-pH-Balanced-Dermatologist/dp/B08BW46XXK/ref=zg_bs_g_11060451_d_sccl_31/140-9952127-4989607?psc=1,18276,12.97,Face,Face Moisturizers,Vanicream,80000.0
B07L1PHSY9,32,https://www.amazon.com/Differin-Adapalene-0-1-Acne-Treatment/dp/B07L1PHSY9/ref=zg_bs_g_11060451_d_sccl_32/140-9952127-4989607?psc=1,82724,14.97,Face,Treatments & Masks,Differin,57516.0
B00027DMSI,33,https://www.amazon.com/Frownies-Forehead-Between-Eyes-Patches/dp/B00027DMSI/ref=zg_bs_g_11060451_d_sccl_33/140-9952127-4989607?psc=1,37379,24.95,Eyes,Wrinkle Pads & Patches,Frownies,70000.0
B00F97FHAW,34,https://www.amazon.com/CeraVe-Facial-Moisturizing-Lotion-AM/dp/B00F97FHAW/ref=zg_bs_g_11060451_d_sccl_34/140-9952127-4989607?psc=1,89937,14.94,Face,Face Moisturizers,CeraVe,70000.0
B01N7T7JKJ,35,https://www.amazon.com/Roche-Posay-Toleriane-Hydrating-Gentle-Cleanser/dp/B01N7T7JKJ/ref=zg_bs_g_11060451_d_sccl_35/140-9952127-4989607?psc=1,36827,17.99,Face,Washes,La Roche-Posay,57451.0
B07VRFC3Y7,36,https://www.amazon.com/SkinSmart-Cleanser-Bacteria-Athletes-Multiple/dp/B07VRFC3Y7/ref=zg_bs_g_11060451_d_sccl_36/140-9952127-4989607?psc=1,8779,17.46,Face,Washes,SkinSmart Antimicrobial,50000.0
B079FV6PRH,37,https://www.amazon.com/Softsoap-Liquid-Hand-Fresh-Breeze/dp/B079FV6PRH/ref=zg_bs_g_11060451_d_sccl_37/140-9952127-4989607?psc=1,99446,7.74,Body,Hand Wash,Softsoap,30000.0
B07YLKXV11,38,https://www.amazon.com/CeraVe-Sunscreen-Hydrating-Mineral-Titanium/dp/B07YLKXV11/ref=zg_bs_g_11060451_d_sccl_38/140-9952127-4989607?psc=1,62195,13.97,Sunscreens & Tanning Products,Facial Sunscreens,unknown,40000.0
B0060OUV5Y,39,https://www.amazon.com/Roche-Posay-Cicaplast-Baume-Multi-Purpose-Butter/dp/B0060OUV5Y/ref=zg_bs_g_11060451_d_sccl_39/140-9952127-4989607?psc=1,15125,15.99,Body,Creams,La Roche-Posay,40908.0
B003QXZWYW,40,https://www.amazon.com/Roche-Posay-Lipikar-Intense-Repair-Cream/dp/B003QXZWYW/ref=zg_bs_g_11060451_d_sccl_40/140-9952127-4989607?psc=1,32553,19.99,Body,Lotions,La Roche-Posay,38769.0
B091NJQ29P,41,https://www.amazon.com/Good-Molecules-Formulated-Revitalize-Fragrance/dp/B091NJQ29P/ref=zg_bs_g_11060451_d_sccl_41/140-9952127-4989607?psc=1,17953,5.98,Eyes,Gels,unknown,60000.0
B07RW4CHC3,42,https://www.amazon.com/DRMTLGY-Anti-Aging-Moisturizer-Foundation-Protection/dp/B07RW4CHC3/ref=zg_bs_g_11060451_d_sccl_42/140-9952127-4989607?psc=1,31504,29.0,Face,Tinted Moisturizers,unknown,30000.0
B001459IEE,43,https://www.amazon.com/Aveeno-Moisturizing-Soothing-Emollients-Fragrance-Free/dp/B001459IEE/ref=zg_bs_g_11060451_d_sccl_43/140-9952127-4989607?psc=1,52686,9.97,Body,Lotions,Aveeno,40000.0
B0107QPFBU,44,https://www.amazon.com/Aquaphor-Advanced-Therapy-Ointment-Protectant/dp/B0107QPFBU/ref=zg_bs_g_11060451_d_sccl_44/140-9952127-4989607?psc=1,40434,12.0,Body,Creams,Aquaphor,45126.0
B08CQ9T6KN,45,https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B08CQ9T6KN/ref=zg_bs_g_11060451_d_sccl_45/140-9952127-4989607?psc=1,74065,15.48,Face,Washes,CeraVe,30000.0
B0BVV8BNYJ,46,https://www.amazon.com/ANUA-Heartleaf-Quercetinol-Pore-Cleansing/dp/B0BVV8BNYJ/ref=zg_bs_g_11060451_d_sccl_46/140-9952127-4989607?psc=1,7840,13.0,Face,Washes,ANUA,80000.0
B07DY2QRF6,47,https://www.amazon.com/Laneige-Lip-Glowy-Balm-Berry/dp/B07DY2QRF6/ref=zg_bs_g_11060451_d_sccl_47/140-9952127-4989607?psc=1,29800,19.0,Lip Care,Balms & Moisturizers,LANEIGE,20000.0
B0009EILKS,48,https://www.amazon.com/Bior%C3%A9-Blackhead-Unclogging-Technology-Non-Comedogenic/dp/B0009EILKS/ref=zg_bs_g_11060451_d_sccl_48/140-9952127-4989607?psc=1,81522,9.87,Face,Pore Cleansing Strips,Bioré,30000.0
B00JJPMXDO,49,https://www.amazon.com/CeraVe-Repair-Cream-Circles-Puffiness/dp/B00JJPMXDO/ref=zg_bs_g_11060451_d_sccl_49/140-9952127-4989607?psc=1,67015,14.44,Eyes,Creams,CeraVe,50000.0
B00I51885U,50,https://www.amazon.com/Carroten-Tan-Express-Intensive-Tanning/dp/B00I51885U/ref=zg_bs_g_11060451_d_sccl_50/140-9952127-4989607?psc=1,9808,26.96,Sunscreens & Tanning Products,Tanning Oils & Lotions,Carroten,20000.0
B01M4MCUAF,51,https://www.amazon.com/TruSkin-Naturals-Vitamin-Topical-Hyaluronic/dp/B01M4MCUAF/ref=zg_bs_g_11060451_d_sccl_1/140-9952127-4989607?psc=1,149104,21.97,Face,Serums,unknown,40000.0
B0BT1VXDGD,52,https://www.amazon.com/Method-Body-Peace-Paraben-Phthalate/dp/B0BT1VXDGD/ref=zg_bs_g_11060451_d_sccl_2/140-9952127-4989607?psc=1,5699,10.97,Body,Body Washes,Method,30000.0
B0054LHI5A,53,https://www.amazon.com/Burts-Bees-Moisturizing-Original-Peppermint/dp/B0054LHI5A/ref=zg_bs_g_11060451_d_sccl_3/140-9952127-4989607?psc=1,87761,10.48,Lip Care,Balms & Moisturizers,Burt's Bees,40000.0
B086K2KMNR,54,https://www.amazon.com/Beauty-Moisturizing-Effectively-Bacteria-Nourishes/dp/B086K2KMNR/ref=zg_bs_g_11060451_d_sccl_4/140-9952127-4989607?psc=1,33291,16.17,Body,Soaps,Dove,40000.0
B081FFRGZB,55,https://www.amazon.com/Softsoap-Antibacterial-Liquid-Refill-White/dp/B081FFRGZB/ref=zg_bs_g_11060451_d_sccl_5/140-9952127-4989607?psc=1,13146,5.97,Body,Hand Wash,Softsoap,30000.0
B000NWGCZ2,56,https://www.amazon.com/Vanicream-Moisturizing-Sensitive-Irritated-Dermatologist/dp/B000NWGCZ2/ref=zg_bs_g_11060451_d_sccl_6/140-9952127-4989607?psc=1,43467,13.56,Face,Face Moisturizers,Vanicream,50000.0
B0C42HJRBF,57,https://www.amazon.com/Summer-Fridays-Lip-Butter-Balm/dp/B0C42HJRBF/ref=zg_bs_g_11060451_d_sccl_7/140-9952127-4989607?psc=1,3816,32.02,Lip Care,Balms & Moisturizers,Summer Fridays,29516.0
B001UTK76C,58,https://www.amazon.com/Jergens-Natural-FIRMING-Moisturizer-Medium/dp/B001UTK76C/ref=zg_bs_g_11060451_d_sccl_8/140-9952127-4989607?psc=1,38776,10.47,Sunscreens & Tanning Products,Self-Tanners,Jergens,10000.0
B07XXPHQZK,59,https://www.amazon.com/Laneige-Sleeping-Berry/dp/B07XXPHQZK/ref=zg_bs_g_11060451_d_sccl_9/140-9952127-4989607?psc=1,48142,24.0,Lip Care,Balms & Moisturizers,LANEIGE,20000.0
B0C7W6GW8P,60,https://www.amazon.com/l-f-Moisturizing-Hyaluronic-Cruelty-free-Strawberry/dp/B0C7W6GW8P/ref=zg_bs_g_11060451_d_sccl_10/140-9952127-4989607?psc=1,9412,4.0,Lip Care,Balms & Moisturizers,e.l.f.,30000.0
B07G1VKCND,61,https://www.amazon.com/Rael-Hydrocolloid-Pimple-Healing-Patch/dp/B07G1VKCND/ref=zg_bs_g_11060451_d_sccl_11/140-9952127-4989607?psc=1,69983,16.99,Face,Pore Cleansing Strips,Rael,30000.0
B0CVW6NSD2,62,https://www.amazon.com/Terra-Lotus-Organic-Grass-Fed-Tallow/dp/B0CVW6NSD2/ref=zg_bs_g_11060451_d_sccl_12/140-9952127-4989607?psc=1,1782,19.99,Face,Face Moisturizers,Terra Lotus,20000.0
